Timestamp,Tegangan_V,Arus_A,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-07-24 19:55:03.555,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:03.743,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:03.923,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:04.093,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:04.270,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:04.453,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:04.639,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:04.810,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:04.979,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:05.146,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:05.328,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:05.503,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:05.669,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:05.839,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:06.027,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:06.201,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:06.380,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:06.561,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:06.737,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:06.920,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:07.098,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:07.268,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:07.459,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:07.637,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:07.816,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:07.988,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:08.170,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:08.361,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:08.554,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:08.728,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:08.919,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:09.098,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:09.282,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:09.455,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:09.627,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:09.790,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:09.974,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:10.159,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:10.340,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:10.509,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:10.682,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:10.865,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:11.044,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:11.227,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:11.401,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:11.581,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:11.764,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:11.948,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:12.124,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:12.300,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:12.489,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:12.679,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:12.855,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:13.048,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:13.236,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:13.421,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:13.612,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:13.795,0.00,0.00000000,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-07-24 19:55:13.982,299.39,0.05000000,14.97,66.95,0.00,0.01,2,NO CONTACT
2025-07-24 19:55:14.153,0.00,0.03000000,14.97,66.95,0.00,0.01,2,NO CONTACT
2025-07-24 19:55:14.346,0.00,0.00000000,14.97,66.95,0.00,0.01,2,NO CONTACT
2025-07-24 19:55:14.520,305.89,0.05000000,30.26,93.16,0.01,0.02,2,NO CONTACT
2025-07-24 19:55:14.704,301.52,0.06000000,45.34,110.74,0.01,0.02,2,NO CONTACT
2025-07-24 19:55:14.881,185.99,0.05000000,54.64,114.48,0.01,0.02,2,NO CONTACT
2025-07-24 19:55:15.057,189.72,0.00000000,64.13,117.53,0.01,0.02,2,NO CONTACT
2025-07-24 19:55:15.235,0.00,0.06000000,64.13,117.53,0.01,0.02,2,NO CONTACT
2025-07-24 19:55:15.407,0.00,0.05000000,64.13,117.53,0.02,0.02,2,NO CONTACT
2025-07-24 19:55:15.584,299.47,0.02000000,79.10,127.58,0.02,0.02,2,NO CONTACT
2025-07-24 19:55:15.767,292.78,0.00000000,93.74,134.63,0.02,0.02,2,NO CONTACT
2025-07-24 19:55:15.945,0.00,0.06000000,93.74,134.63,0.02,0.02,2,NO CONTACT
2025-07-24 19:55:16.127,0.00,0.06000000,93.74,134.63,0.02,0.03,2,NO CONTACT
2025-07-24 19:55:16.312,0.00,0.06000000,93.74,134.63,0.03,0.03,2,NO CONTACT
2025-07-24 19:55:16.489,149.56,0.05000000,101.22,133.29,0.03,0.03,2,NO CONTACT
2025-07-24 19:55:16.678,308.16,0.02000000,116.62,138.68,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:16.864,305.01,0.05000000,131.87,141.91,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:17.041,305.11,0.05000000,147.13,143.38,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:17.229,0.00,0.02000000,147.13,143.38,0.04,0.02,2,NO CONTACT
2025-07-24 19:55:17.398,236.36,0.05000000,158.95,140.33,0.04,0.02,2,NO CONTACT
2025-07-24 19:55:17.579,0.00,0.03000000,143.98,140.52,0.04,0.02,2,NO CONTACT
2025-07-24 19:55:17.762,284.43,0.04000000,158.20,139.58,0.04,0.02,2,NO CONTACT
2025-07-24 19:55:17.950,288.77,0.06000000,172.64,137.27,0.04,0.02,2,NO CONTACT
2025-07-24 19:55:18.129,209.15,0.00000000,167.80,133.99,0.04,0.02,2,NO CONTACT
2025-07-24 19:55:18.305,290.95,0.00000000,167.27,133.45,0.04,0.02,2,NO CONTACT
2025-07-24 19:55:18.488,306.19,0.03000000,173.28,137.00,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:18.665,197.39,0.03000000,173.67,137.06,0.04,0.02,2,NO CONTACT
2025-07-24 19:55:18.850,298.83,0.00000000,188.61,133.37,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:19.023,302.45,0.03000000,203.73,127.89,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:19.194,0.00,0.00000000,188.76,133.50,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:19.370,0.00,0.06000000,174.12,137.49,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:19.545,239.91,0.06000000,186.11,131.85,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:19.721,287.50,0.04000000,200.49,126.03,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:19.906,295.33,0.00000000,215.26,118.37,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:20.080,291.57,0.00000000,222.36,118.48,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:20.257,280.64,0.00000000,220.98,117.59,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:20.442,228.79,0.04000000,217.17,115.95,0.03,0.02,2,NO CONTACT
2025-07-24 19:55:20.623,293.20,0.04000000,216.57,115.50,0.03,0.02,2,NO CONTACT
