Timestamp,Tegangan_V,Arus_A,Daya,Energy,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-08-08 17:23:55.616,329.58,0.06000000,19.7,18,330.59,0.60,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.624,329.58,0.06000000,19.7,18,330.55,0.65,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.632,329.58,0.06000000,19.7,18,330.52,0.69,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.641,329.70,0.06000000,19.7,18,330.37,0.69,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.649,329.70,0.06000000,19.7,18,330.23,0.66,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.706,329.70,0.06000000,19.7,18,330.08,0.60,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.717,329.49,0.06000000,19.7,18,329.92,0.49,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.733,329.49,0.06000000,19.7,18,329.81,0.44,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.742,329.49,0.06000000,19.7,18,329.69,0.34,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.755,329.62,0.06000000,19.7,18,329.59,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.763,329.62,0.06000000,19.7,18,329.60,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.773,329.62,0.06000000,19.7,18,329.60,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:23:55.874,329.41,0.06000000,19.7,18,329.58,0.11,0.06,0.00,1,NORMAL
2025-08-08 17:23:56.063,329.41,0.06000000,19.7,18,329.55,0.11,0.06,0.00,1,NORMAL
2025-08-08 17:23:56.247,329.41,0.06000000,19.7,18,329.53,0.11,0.06,0.00,1,NORMAL
2025-08-08 17:23:56.436,329.51,0.06000000,19.7,18,329.51,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:23:56.620,329.51,0.06000000,19.7,18,329.51,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:23:56.805,329.51,0.06000000,19.7,18,329.51,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:23:56.989,329.38,0.06000000,19.7,18,329.50,0.10,0.06,0.00,1,NORMAL
2025-08-08 17:23:57.173,329.38,0.06000000,19.7,18,329.48,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:23:57.370,329.38,0.06000000,19.7,18,329.45,0.08,0.06,0.00,1,NORMAL
2025-08-08 17:23:57.554,329.86,0.06000000,19.7,18,329.48,0.15,0.06,0.00,1,NORMAL
