Waktu Relatif (detik),Tegangan (V),Arus (A),Mean Tegangan (V),Std Dev Tegangan (V),Mean Arus (A),Std Dev Arus (A),Output Sistem Aktual,Output Sistem yang Diharapkan,Akurasi
11.42,266.45,0.05000000,266.48,0.48,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
11.71,265.56,0.05000000,266.46,0.50,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
11.96,266.41,0.05000000,266.46,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
12.20,265.94,0.05000000,266.47,0.49,0.05000000,0.00000000,Status: Normal,Status: Normal,Sesuai
12.44,12.54,0.05000000,261.39,35.55,0.05000000,0.00000000,Status: Normal,Status: Arc Flash,Tidak Sesuai
12.74,63.37,0.08000000,257.32,45.07,0.05060000,0.00420000,Status: Normal,Status: Arc Flash,Tidak Sesuai
12.97,50.16,0.05000000,252.98,53.56,0.05060000,0.00420000,Status: Normal,Status: Arc Flash,Tidak Sesuai
13.23,271.87,0.04000000,253.10,53.59,0.05040000,0.00445421,Status: Normal,Status: Arc Flash,Tidak Sesuai
13.51,161.44,0.08000000,250.99,55.07,0.05100000,0.00608276,Status: Normal,Status: Arc Flash,Tidak Sesuai
13.78,165.74,0.03000000,248.97,56.29,0.05060000,0.00675574,Status: Arc Flash,Status: Arc Flash,Sesuai
14.04,91.18,0.06000000,245.46,60.40,0.05080000,0.00688186,Status: Arc Flash,Status: Arc Flash,Sesuai
14.31,110.95,0.14000000,242.34,63.17,0.05260000,0.01425623,Status: Arc Flash,Status: Arc Flash,Sesuai
14.57,75.71,0.12000000,238.53,67.23,0.05400000,0.01708801,Status: Arc Flash,Status: Arc Flash,Sesuai
14.83,186.40,0.11000000,236.94,67.50,0.05520000,0.01878723,Status: Arc Flash,Status: Arc Flash,Sesuai
15.08,86.90,0.04000000,233.35,70.55,0.05500000,0.01889444,Status: Arc Flash,Status: Arc Flash,Sesuai
15.34,38.40,0.12000000,228.78,75.45,0.05640000,0.02095328,Status: Arc Flash,Status: Arc Flash,Sesuai
15.61,177.95,0.13000000,227.00,75.59,0.05800000,0.02332381,Status: Arc Flash,Status: Arc Flash,Sesuai
15.84,92.25,0.10000000,223.49,77.66,0.05900000,0.02402082,Status: Arc Flash,Status: Arc Flash,Sesuai
16.07,172.45,0.14000000,221.63,77.74,0.06080000,0.02652094,Status: Arc Flash,Status: Arc Flash,Sesuai
16.35,214.95,0.04000000,220.60,77.48,0.06060000,0.02663907,Status: Arc Flash,Status: Arc Flash,Sesuai
16.58,269.44,0.14000000,220.68,77.53,0.06240000,0.02881389,Status: Arc Flash,Status: Arc Flash,Sesuai
16.80,100.35,0.14000000,217.36,79.05,0.06420000,0.03073044,Status: Arc Flash,Status: Arc Flash,Sesuai
17.03,117.99,0.04000000,214.39,79.93,0.06400000,0.03085450,Status: Arc Flash,Status: Arc Flash,Sesuai
17.29,145.91,0.08000000,211.98,80.14,0.06460000,0.03086811,Status: Arc Flash,Status: Arc Flash,Sesuai
17.55,207.51,0.04000000,210.82,79.77,0.06440000,0.03099419,Status: Arc Flash,Status: Arc Flash,Sesuai
17.84,252.81,0.11000000,210.55,79.61,0.06560000,0.03156961,Status: Arc Flash,Status: Arc Flash,Sesuai
18.09,11.06,0.12000000,205.44,83.94,0.06700000,0.03238827,Status: Arc Flash,Status: Arc Flash,Sesuai
18.33,168.95,0.05000000,203.49,83.63,0.06700000,0.03238827,Status: Arc Flash,Status: Arc Flash,Sesuai
18.59,181.71,0.03000000,201.78,83.18,0.06660000,0.03271758,Status: Arc Flash,Status: Arc Flash,Sesuai
18.85,151.54,0.13000000,199.46,82.93,0.06820000,0.03380473,Status: Arc Flash,Status: Arc Flash,Sesuai
19.13,127.61,0.13000000,196.67,82.96,0.06980000,0.03478448,Status: Arc Flash,Status: Arc Flash,Sesuai
19.37,226.74,0.11000000,195.87,82.47,0.07100000,0.03511410,Status: Arc Flash,Status: Arc Flash,Sesuai
19.63,15.79,0.10000000,190.86,85.58,0.07200000,0.03521363,Status: Arc Flash,Status: Arc Flash,Sesuai
19.89,79.51,0.11000000,187.11,86.27,0.07320000,0.03546491,Status: Arc Flash,Status: Arc Flash,Sesuai
20.18,123.02,0.09000000,184.23,85.96,0.07400000,0.03538361,Status: Arc Flash,Status: Arc Flash,Sesuai
20.42,99.13,0.08000000,180.89,85.96,0.07460000,0.03522556,Status: Arc Flash,Status: Arc Flash,Sesuai
20.70,206.90,0.11000000,179.71,85.18,0.07580000,0.03538870,Status: Arc Flash,Status: Arc Flash,Sesuai
20.98,76.38,0.06000000,175.91,85.46,0.07600000,0.03527038,Status: Arc Flash,Status: Arc Flash,Sesuai
21.28,147.18,0.03000000,173.52,84.57,0.07560000,0.03567408,Status: Arc Flash,Status: Arc Flash,Sesuai
21.52,111.56,0.12000000,170.43,83.95,0.07700000,0.03601389,Status: Arc Flash,Status: Arc Flash,Sesuai
21.82,263.95,0.15000000,170.38,83.89,0.07900000,0.03721559,Status: Arc Flash,Status: Arc Flash,Sesuai
22.05,247.39,0.11000000,170.00,83.50,0.08020000,0.03722848,Status: Arc Flash,Status: Arc Flash,Sesuai
22.33,251.54,0.06000000,169.71,83.18,0.08040000,0.03709232,Status: Arc Flash,Status: Arc Flash,Sesuai
22.55,264.85,0.08000000,169.67,83.14,0.08100000,0.03683748,Status: Arc Flash,Status: Arc Flash,Sesuai
22.82,258.05,0.07000000,169.51,82.96,0.08140000,0.03660656,Status: Arc Flash,Status: Arc Flash,Sesuai
23.12,236.10,0.07000000,168.89,82.35,0.08180000,0.03636977,Status: Arc Flash,Status: Arc Flash,Sesuai
23.40,299.94,0.08000000,169.55,83.25,0.08240000,0.03608656,Status: Arc Flash,Status: Arc Flash,Sesuai
23.66,225.71,0.15000000,168.73,82.49,0.08440000,0.03699513,Status: Arc Flash,Status: Arc Flash,Sesuai
