Timestamp,Tegangan_V,Arus_A,Daya,Energy,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-08-06 15:56:46.963,331.75,0.06000000,19.9,16,331.36,0.67,0.06,0.00,1,NORMAL
2025-08-06 15:56:46.982,331.75,0.06000000,19.9,16,331.41,0.64,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.007,331.75,0.06000000,19.9,16,331.46,0.61,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.007,330.90,0.06000000,19.8,16,331.43,0.62,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.039,330.90,0.06000000,19.8,16,331.39,0.62,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.046,330.90,0.06000000,19.8,16,331.35,0.62,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.054,330.07,0.06000000,19.8,16,331.27,0.66,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.062,330.07,0.06000000,19.8,16,331.23,0.70,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.062,330.07,0.06000000,19.8,16,331.19,0.74,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.093,330.20,0.06000000,19.8,16,331.16,0.76,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.101,330.20,0.06000000,19.8,16,331.17,0.75,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.107,330.20,0.06000000,19.8,16,331.18,0.74,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.294,330.01,0.06000000,19.8,16,331.18,0.73,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.475,330.01,0.06000000,19.8,16,331.10,0.75,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.659,330.01,0.06000000,19.8,16,331.03,0.76,0.06,0.00,1,NORMAL
2025-08-06 15:56:47.856,329.97,0.06000000,19.7,16,330.95,0.77,0.06,0.00,1,NORMAL
2025-08-06 15:56:48.046,329.97,0.06000000,19.7,16,330.88,0.78,0.06,0.00,1,NORMAL
2025-08-06 15:56:48.228,329.97,0.06000000,19.7,16,330.81,0.78,0.06,0.00,1,NORMAL
2025-08-06 15:56:48.428,330.07,0.06000000,19.8,16,330.74,0.76,0.06,0.00,1,NORMAL
2025-08-06 15:56:48.604,330.07,0.06000000,19.8,16,330.68,0.75,0.06,0.00,1,NORMAL
2025-08-06 15:56:48.789,330.07,0.06000000,19.8,16,330.61,0.73,0.06,0.00,1,NORMAL
2025-08-06 15:56:48.969,329.93,0.06000000,19.7,16,330.54,0.70,0.06,0.00,1,NORMAL
2025-08-06 15:56:49.152,329.93,0.06000000,19.7,16,330.48,0.68,0.06,0.00,1,NORMAL
2025-08-06 15:56:49.337,329.93,0.06000000,19.7,16,330.41,0.65,0.06,0.00,1,NORMAL
2025-08-06 15:56:49.527,329.88,0.06000000,19.7,16,330.34,0.61,0.06,0.00,1,NORMAL
2025-08-06 15:56:49.720,329.88,0.06000000,19.7,16,330.27,0.54,0.06,0.00,1,NORMAL
2025-08-06 15:56:49.905,329.88,0.06000000,19.7,16,330.19,0.45,0.06,0.00,1,NORMAL
2025-08-06 15:56:50.098,329.96,0.06000000,19.7,16,330.12,0.31,0.06,0.00,1,NORMAL
2025-08-06 15:56:50.284,329.96,0.06000000,19.7,16,330.08,0.26,0.06,0.00,1,NORMAL
