Timestamp,Tegangan_V,Arus_A,Daya,Energy,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-08-08 17:31:26.514,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:26.697,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:26.882,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:27.064,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:27.248,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:27.431,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:27.615,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:27.799,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:27.981,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:28.166,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:28.348,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:28.532,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:28.715,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:28.898,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:29.083,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:29.266,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:29.450,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:29.633,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:29.816,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:30.000,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:30.184,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:30.367,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:30.550,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:30.733,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:30.917,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:31.100,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:31.284,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:31.468,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:31.651,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:31.834,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:32.018,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:32.202,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:32.385,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:32.568,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:32.751,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:32.936,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:33.119,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:33.301,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:33.486,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:33.669,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:33.853,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:34.036,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:34.219,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:34.402,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:34.586,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:34.768,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:34.953,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:35.137,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:31:35.320,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
