Timestamp,Tegangan_V,Arus_A,Daya,Energy,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-08-08 17:27:11.102,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:11.285,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:11.468,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:11.651,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:11.836,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:12.017,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:12.202,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:12.387,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:12.569,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:12.752,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:12.936,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:13.119,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:13.303,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:13.485,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:13.670,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:13.854,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:14.037,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:14.221,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:14.404,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:14.587,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:14.771,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:14.956,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:15.139,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:15.321,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:15.506,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:15.688,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:15.872,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:16.055,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:16.239,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:16.423,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:16.606,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:16.790,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:16.973,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:17.156,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:17.340,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:17.524,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:17.709,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:17.890,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:18.074,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:18.257,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:18.441,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:18.625,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:18.809,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:18.991,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:19.175,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:19.359,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:19.542,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:19.726,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:19.909,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:20.093,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:20.276,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:20.460,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:20.643,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:20.827,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:21.009,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:21.194,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:21.379,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:21.560,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:21.745,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:21.927,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:22.112,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:22.294,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:22.478,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:22.663,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:22.845,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:23.029,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:23.212,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:23.397,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:23.579,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:23.763,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:23.946,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:24.131,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:24.314,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:24.497,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:24.682,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:24.863,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:25.048,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:25.230,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:25.414,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:25.596,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:25.781,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:25.965,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:26.148,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:26.333,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:26.515,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:26.699,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:26.882,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:27.066,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:27.249,0.00,0.00000000,0.0,19,0.00,0.00,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:27.433,209.62,0.00000000,0.0,19,20.96,66.29,0.00,0.00,0,NO CONTACT
2025-08-08 17:27:27.618,209.62,0.06000000,12.5,19,41.92,88.38,0.01,0.02,2,ARC FLASH
2025-08-08 17:27:27.804,209.62,0.06000000,12.5,19,62.89,101.26,0.01,0.03,2,ARC FLASH
2025-08-08 17:27:27.990,332.82,0.06000000,19.9,19,96.17,129.15,0.02,0.03,2,ARC FLASH
2025-08-08 17:27:28.175,332.82,0.06000000,19.9,19,129.45,143.68,0.02,0.03,2,ARC FLASH
2025-08-08 17:27:28.374,332.82,0.06000000,19.9,19,162.73,148.81,0.03,0.03,2,ARC FLASH
2025-08-08 17:27:28.558,332.46,0.06000000,19.9,19,195.98,145.52,0.04,0.03,2,ARC FLASH
2025-08-08 17:27:28.744,332.46,0.06000000,19.9,19,229.22,133.23,0.04,0.03,2,ARC FLASH
2025-08-08 17:27:28.929,332.46,0.06000000,19.9,19,262.47,108.94,0.05,0.03,2,ARC FLASH
2025-08-08 17:27:29.114,332.81,0.06000000,19.9,19,295.75,59.44,0.05,0.02,2,ARC FLASH
2025-08-08 17:27:29.298,332.81,0.06000000,19.9,19,308.07,51.89,0.06,0.00,1,NORMAL
2025-08-08 17:27:29.480,332.81,0.06000000,19.9,19,320.39,38.92,0.06,0.00,1,NORMAL
2025-08-08 17:27:29.665,332.88,0.06000000,19.9,19,332.71,0.18,0.06,0.00,1,NORMAL
2025-08-08 17:27:29.849,332.88,0.05000000,16.6,19,332.72,0.18,0.06,0.00,1,NORMAL
2025-08-08 17:27:30.043,140.84,0.05000000,7.0,19,313.52,60.67,0.06,0.00,2,ARC FLASH
2025-08-08 17:27:30.228,140.84,0.05000000,7.0,19,294.33,80.89,0.06,0.00,2,ARC FLASH
2025-08-08 17:27:30.426,140.84,0.00000000,0.0,19,275.16,92.69,0.05,0.02,2,ARC FLASH
2025-08-08 17:27:30.610,0.00,0.00000000,0.0,19,241.92,124.14,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:30.793,0.00,0.00000000,0.0,19,208.67,140.62,0.04,0.03,2,ARC FLASH
2025-08-08 17:27:30.977,0.00,0.03000000,0.0,19,175.39,147.21,0.04,0.03,2,ARC FLASH
2025-08-08 17:27:31.163,339.46,0.03000000,10.1,19,176.05,148.01,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:31.349,339.46,0.03000000,10.1,19,176.72,148.81,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:31.532,339.46,0.02000000,6.7,19,177.38,149.59,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:31.716,108.30,0.02000000,2.1,19,154.92,140.21,0.02,0.02,2,ARC FLASH
2025-08-08 17:27:31.900,108.30,0.02000000,2.1,19,151.67,140.95,0.02,0.02,2,ARC FLASH
2025-08-08 17:27:32.088,108.30,0.02000000,2.1,19,148.41,141.60,0.02,0.01,2,ARC FLASH
2025-08-08 17:27:32.277,217.00,0.02000000,4.3,19,156.03,143.19,0.02,0.01,2,ARC FLASH
2025-08-08 17:27:32.462,217.00,0.02000000,4.3,19,177.73,133.00,0.02,0.01,2,ARC FLASH
2025-08-08 17:27:32.645,217.00,0.06000000,13.0,19,199.43,117.59,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:32.828,215.29,0.06000000,12.9,19,220.96,94.45,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:33.013,215.29,0.06000000,12.9,19,208.54,84.81,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:33.196,215.29,0.02000000,4.3,19,196.12,71.56,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:33.380,101.07,0.02000000,2.0,19,172.28,56.67,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:33.570,101.07,0.02000000,2.0,19,171.56,57.61,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:33.770,101.07,0.03000000,3.0,19,170.84,58.53,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:33.955,311.02,0.03000000,9.3,19,191.11,68.69,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:34.141,311.02,0.03000000,9.3,19,200.51,78.38,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:34.326,311.02,0.06000000,18.6,19,209.91,85.86,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:34.510,137.63,0.06000000,8.2,19,201.98,88.75,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:34.704,137.63,0.02000000,2.7,19,194.21,90.83,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:34.889,137.63,0.02000000,2.7,19,186.44,92.14,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:35.073,140.31,0.02000000,2.8,19,178.95,92.58,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:35.256,140.31,0.05000000,7.0,19,182.87,89.70,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:35.441,140.31,0.05000000,7.0,19,186.79,86.52,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:35.642,320.56,0.05000000,16.0,19,208.74,90.13,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:35.834,320.56,0.03000000,9.6,19,209.70,91.37,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:36.018,320.56,0.03000000,9.6,19,210.65,92.59,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:36.203,102.33,0.03000000,3.0,19,189.78,90.96,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:36.392,102.33,0.02000000,2.0,19,186.25,93.84,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:36.592,102.33,0.02000000,2.0,19,182.72,96.50,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:36.776,250.38,0.02000000,5.0,19,194.00,97.23,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:36.960,250.38,0.02000000,5.0,19,205.01,96.71,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:37.143,250.38,0.06000000,15.0,19,216.01,94.77,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:37.329,146.79,0.06000000,8.8,19,216.66,94.22,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:37.513,146.79,0.06000000,8.8,19,199.28,88.79,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:37.697,146.79,0.02000000,2.9,19,181.91,78.87,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:37.882,115.88,0.02000000,2.3,19,161.44,64.06,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:38.066,115.88,0.02000000,2.3,19,162.79,62.80,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:38.251,115.88,0.05000000,5.7,19,164.15,61.48,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:38.436,331.98,0.05000000,16.5,19,187.11,76.81,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:38.624,331.98,0.03000000,9.9,19,195.27,87.82,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:38.810,331.98,0.03000000,9.9,19,203.43,96.84,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:38.992,109.23,0.03000000,3.2,19,189.32,99.49,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:39.181,109.23,0.02000000,2.1,19,185.56,101.95,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:39.365,109.23,0.02000000,2.1,19,181.81,104.20,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:39.549,184.95,0.02000000,3.6,19,185.62,103.47,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:39.732,184.95,0.06000000,11.0,19,192.53,100.57,0.03,0.01,2,ARC FLASH
2025-08-08 17:27:39.919,184.95,0.06000000,11.0,19,199.44,97.03,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:40.120,226.66,0.06000000,13.5,19,210.51,92.65,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:40.304,226.66,0.02000000,4.5,19,199.98,82.77,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:40.489,226.66,0.02000000,4.5,19,189.45,69.79,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:40.677,93.70,0.02000000,1.8,19,165.62,54.78,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:40.865,93.70,0.02000000,1.8,19,164.07,56.74,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:41.053,93.70,0.02000000,1.8,19,162.52,58.59,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:41.237,312.68,0.02000000,6.2,19,182.86,71.86,0.03,0.02,2,ARC FLASH
2025-08-08 17:27:41.422,312.68,0.07000000,21.8,19,195.63,82.79,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:41.604,312.68,0.07000000,21.8,19,208.41,90.46,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:41.788,133.84,0.07000000,9.3,19,203.30,93.33,0.04,0.02,2,ARC FLASH
2025-08-08 17:27:41.971,133.84,0.00000000,0.0,19,194.01,95.34,0.03,0.03,2,ARC FLASH
2025-08-08 17:27:42.155,133.84,0.00000000,0.0,19,184.73,96.32,0.03,0.03,2,ARC FLASH
2025-08-08 17:27:42.337,0.00,0.00000000,0.0,19,162.07,110.92,0.03,0.03,2,ARC FLASH
2025-08-08 17:27:42.521,0.00,0.07000000,0.0,19,152.70,120.85,0.03,0.03,2,ARC FLASH
2025-08-08 17:27:42.704,0.00,0.07000000,0.0,19,143.33,129.27,0.04,0.03,2,ARC FLASH
2025-08-08 17:27:42.891,301.32,0.07000000,21.0,19,164.09,136.87,0.04,0.03,2,ARC FLASH
2025-08-08 17:27:43.088,301.32,0.03000000,9.0,19,162.95,135.54,0.05,0.03,2,ARC FLASH
2025-08-08 17:27:43.273,301.32,0.03000000,9.0,19,161.82,134.18,0.04,0.03,2,ARC FLASH
2025-08-08 17:27:43.458,95.18,0.03000000,2.8,19,140.07,124.27,0.04,0.03,2,ARC FLASH
2025-08-08 17:27:43.642,95.18,0.00000000,0.0,19,136.20,125.09,0.03,0.03,2,ARC FLASH
2025-08-08 17:27:43.833,141.81,0.00000000,0.0,19,137.00,125.10,0.03,0.03,2,ARC FLASH
