Timestamp,Tegangan_V,Arus_A,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-07-24 19:49:05.961,330.75,0.06000000,330.75,0.00,0.06,0.00,1,NORMAL
2025-07-24 19:49:06.145,331.47,0.06000000,331.11,0.51,0.06,0.00,1,NORMAL
2025-07-24 19:49:06.330,332.55,0.06000000,331.59,0.91,0.06,0.00,1,NORMAL
2025-07-24 19:49:06.506,328.36,0.06000000,330.78,1.78,0.06,0.00,1,NORMAL
2025-07-24 19:49:06.688,328.77,0.06000000,330.38,1.78,0.06,0.00,1,NORMAL
2025-07-24 19:49:06.864,331.01,0.06000000,330.48,1.61,0.06,0.00,1,NORMAL
2025-07-24 19:49:07.041,332.90,0.06000000,330.83,1.73,0.06,0.00,1,NORMAL
2025-07-24 19:49:07.215,332.26,0.06000000,331.01,1.68,0.06,0.00,1,NORMAL 
2025-07-24 19:49:07.409,333.68,0.06000000,331.30,1.81,0.06,0.00,1,NORMAL
2025-07-24 19:49:07.600,328.26,0.06000000,331.00,1.96,0.06,0.00,1,NORMAL
2025-07-24 19:49:07.790,328.88,0.06000000,330.81,1.96,0.06,0.00,1,NORMAL
2025-07-24 19:49:07.977,328.71,0.06000000,330.63,1.97,0.06,0.00,1,NORMAL
2025-07-24 19:49:08.157,331.98,0.06000000,330.74,1.92,0.06,0.00,1,NORMAL
2025-07-24 19:49:08.339,330.67,0.06000000,330.73,1.85,0.06,0.00,1,NORMAL
2025-07-24 19:49:08.515,328.76,0.06000000,330.60,1.85,0.06,0.00,1,NORMAL
2025-07-24 19:49:08.694,330.91,0.06000000,330.62,1.79,0.06,0.00,1,NORMAL
2025-07-24 19:49:08.882,331.52,0.06000000,330.67,1.75,0.06,0.00,1,NORMAL
2025-07-24 19:49:09.060,333.13,0.06000000,330.81,1.79,0.06,0.00,1,NORMAL
2025-07-24 19:49:09.247,333.38,0.06000000,330.95,1.84,0.06,0.00,1,NORMAL
2025-07-24 19:49:09.431,332.90,0.06000000,331.04,1.84,0.06,0.00,1,NORMAL
2025-07-24 19:49:09.615,333.41,0.06000000,331.18,1.91,0.06,0.00,1,NORMAL
2025-07-24 19:49:09.794,332.05,0.06000000,331.21,1.92,0.06,0.00,1,NORMAL
2025-07-24 19:49:09.972,333.29,0.06000000,331.24,1.96,0.06,0.00,1,NORMAL
2025-07-24 19:49:10.146,329.41,0.06000000,331.30,1.89,0.06,0.00,1,NORMAL
2025-07-24 19:49:10.331,330.61,0.06000000,331.39,1.80,0.06,0.00,1,NORMAL
2025-07-24 19:49:10.506,333.14,0.06000000,331.49,1.84,0.06,0.00,1,NORMAL
2025-07-24 19:49:10.674,329.61,0.06000000,331.33,1.85,0.06,0.00,1,NORMAL
2025-07-24 19:49:10.843,329.29,0.06000000,331.18,1.89,0.06,0.00,1,NORMAL
2025-07-24 19:49:11.029,332.76,0.06000000,331.14,1.84,0.06,0.00,1,NORMAL
2025-07-24 19:49:11.204,328.43,0.06000000,331.14,1.83,0.06,0.00,1,NORMAL
2025-07-24 19:49:11.395,328.43,0.06000000,331.12,1.86,0.06,0.00,1,NORMAL
2025-07-24 19:49:11.580,328.01,0.06000000,331.09,1.91,0.06,0.00,1,NORMAL
2025-07-24 19:49:11.776,333.70,0.06000000,331.17,1.99,0.06,0.00,1,NORMAL
2025-07-24 19:49:11.952,329.10,0.06000000,331.09,2.04,0.06,0.00,1,NORMAL
2025-07-24 19:49:12.134,328.12,0.06000000,331.06,2.09,0.06,0.00,1,NORMAL
2025-07-24 19:49:12.316,333.78,0.06000000,331.21,2.17,0.06,0.00,1,NORMAL
2025-07-24 19:49:12.497,333.72,0.06000000,331.32,2.24,0.06,0.00,1,NORMAL
2025-07-24 19:49:12.678,333.07,0.06000000,331.31,2.24,0.06,0.00,1,NORMAL
2025-07-24 19:49:12.862,328.37,0.06000000,331.06,2.28,0.06,0.00,1,NORMAL
2025-07-24 19:49:13.057,333.11,0.06000000,331.07,2.29,0.06,0.00,1,NORMAL
2025-07-24 19:49:13.227,333.22,0.06000000,331.06,2.28,0.06,0.00,1,NORMAL
2025-07-24 19:49:13.409,333.60,0.06000000,331.14,2.34,0.06,0.00,1,NORMAL
2025-07-24 19:49:13.582,329.03,0.06000000,330.93,2.33,0.06,0.00,1,NORMAL
2025-07-24 19:49:13.749,328.13,0.06000000,330.86,2.39,0.06,0.00,1,NORMAL
2025-07-24 19:49:13.933,332.75,0.06000000,330.97,2.42,0.06,0.00,1,NORMAL
2025-07-24 19:49:14.119,328.02,0.06000000,330.71,2.45,0.06,0.00,1,NORMAL
2025-07-24 19:49:14.287,328.49,0.06000000,330.66,2.49,0.06,0.00,1,NORMAL
2025-07-24 19:49:14.473,328.91,0.06000000,330.64,2.50,0.06,0.00,1,NORMAL
2025-07-24 19:49:14.656,330.55,0.06000000,330.53,2.45,0.06,0.00,1,NORMAL
2025-07-24 19:49:14.833,328.53,0.06000000,330.53,2.45,0.06,0.00,1,NORMAL
2025-07-24 19:49:15.011,330.66,0.06000000,330.64,2.40,0.06,0.00,1,NORMAL
2025-07-24 19:49:15.198,330.61,0.06000000,330.77,2.32,0.06,0.00,1,NORMAL
2025-07-24 19:49:15.367,329.32,0.06000000,330.55,2.23,0.06,0.00,1,NORMAL
2025-07-24 19:49:15.549,329.62,0.06000000,330.58,2.22,0.06,0.00,1,NORMAL
2025-07-24 19:49:15.739,329.22,0.06000000,330.64,2.17,0.06,0.00,1,NORMAL
2025-07-24 19:49:15.929,332.72,0.06000000,330.58,2.10,0.06,0.00,1,NORMAL
2025-07-24 19:49:16.113,332.56,0.06000000,330.52,2.02,0.06,0.00,1,NORMAL
2025-07-24 19:49:16.283,332.45,0.06000000,330.49,1.98,0.06,0.00,1,NORMAL
2025-07-24 19:49:16.475,332.39,0.06000000,330.69,1.96,0.06,0.00,1,NORMAL
2025-07-24 19:49:16.653,328.34,0.06000000,330.46,1.94,0.06,0.00,1,NORMAL
2025-07-24 19:49:16.835,332.02,0.06000000,330.40,1.87,0.06,0.00,1,NORMAL
2025-07-24 19:49:17.021,332.33,0.06000000,330.33,1.77,0.06,0.00,1,NORMAL
2025-07-24 19:49:17.199,291.14,0.04000000,328.44,8.95,0.06,0.01,2,ARC FLASH ⚠
2025-07-24 19:49:17.378,0.00,0.06000000,312.03,73.99,0.06,0.01,2,ARC FLASH ⚠
2025-07-24 19:49:17.553,130.73,0.05000000,301.93,84.11,0.06,0.01,2,ARC FLASH ⚠
2025-07-24 19:49:17.745,256.96,0.00000000,298.38,84.45,0.06,0.01,2,ARC FLASH ⚠
2025-07-24 19:49:17.919,309.07,0.00000000,297.41,84.20,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:49:18.103,303.15,0.02000000,296.12,83.88,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:49:18.285,0.00,0.06000000,279.59,106.31,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:49:18.468,167.47,0.05000000,271.54,108.49,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:49:18.657,143.80,0.06000000,262.20,111.14,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:49:18.845,215.26,0.06000000,256.43,110.39,0.05,0.02,2,ARC FLASH ⚠
