Timestamp,Tegangan_V,Arus_A,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-07-24 18:49:05.956,330.75,0.06000000,330.75,0.00,0.06,0.00,1,NORMAL
2025-07-24 18:49:06.129,333.89,0.06000000,332.32,2.22,0.06,0.00,1,NORMAL
2025-07-24 18:49:06.312,331.79,0.06000000,332.14,1.60,0.06,0.00,1,NORMAL
2025-07-24 18:49:06.489,328.05,0.06000000,331.12,2.43,0.06,0.00,1,NORMAL
2025-07-24 18:49:06.671,330.07,0.06000000,330.91,2.15,0.06,0.00,1,NORMAL
2025-07-24 18:49:06.861,331.16,0.06000000,330.95,1.93,0.06,0.00,1,NORMAL
2025-07-24 18:49:07.041,333.65,0.06000000,331.34,2.04,0.06,0.00,1,NORMAL
2025-07-24 18:49:07.222,330.14,0.06000000,331.19,1.93,0.06,0.00,1,NORMAL 
2025-07-24 18:49:07.398,330.20,0.06000000,331.08,1.84,0.06,0.00,1,NORMAL
2025-07-24 18:49:07.569,330.18,0.06000000,330.99,1.76,0.06,0.00,1,NORMAL
2025-07-24 18:49:07.735,330.51,0.06000000,330.94,1.67,0.06,0.00,1,NORMAL
2025-07-24 18:49:07.920,330.08,0.06000000,330.87,1.61,0.06,0.00,1,NORMAL
2025-07-24 18:49:08.092,330.10,0.06000000,330.81,1.56,0.06,0.00,1,NORMAL
2025-07-24 18:49:08.272,333.74,0.06000000,331.02,1.69,0.06,0.00,1,NORMAL
2025-07-24 18:49:08.454,331.81,0.06000000,331.07,1.64,0.06,0.00,1,NORMAL
2025-07-24 18:49:08.636,332.97,0.06000000,331.19,1.66,0.06,0.00,1,NORMAL
2025-07-24 18:49:08.810,332.32,0.06000000,331.26,1.63,0.06,0.00,1,NORMAL
2025-07-24 18:49:08.975,330.45,0.06000000,331.21,1.59,0.06,0.00,1,NORMAL
2025-07-24 18:49:09.162,331.38,0.06000000,331.22,1.54,0.06,0.00,1,NORMAL
2025-07-24 18:49:09.338,331.31,0.06000000,331.23,1.50,0.06,0.00,1,NORMAL
2025-07-24 18:49:09.514,331.40,0.06000000,331.26,1.50,0.06,0.00,1,NORMAL
2025-07-24 18:49:09.702,328.56,0.06000000,330.99,1.48,0.06,0.00,1,NORMAL
2025-07-24 18:49:09.883,331.80,0.06000000,330.99,1.48,0.06,0.00,1,NORMAL
2025-07-24 18:49:10.063,330.31,0.06000000,331.11,1.32,0.06,0.00,1,NORMAL
2025-07-24 18:49:10.240,329.47,0.06000000,331.08,1.35,0.06,0.00,1,NORMAL
2025-07-24 18:49:10.414,331.78,0.06000000,331.11,1.36,0.06,0.00,1,NORMAL
2025-07-24 18:49:10.596,330.99,0.06000000,330.98,1.22,0.06,0.00,1,NORMAL
2025-07-24 18:49:10.782,329.20,0.06000000,330.93,1.27,0.06,0.00,1,NORMAL
2025-07-24 18:49:10.957,330.26,0.06000000,330.93,1.27,0.06,0.00,1,NORMAL
2025-07-24 18:49:11.146,328.16,0.06000000,330.83,1.41,0.06,0.00,1,NORMAL
2025-07-24 18:49:11.324,333.85,0.06000000,331.00,1.56,0.06,0.00,1,NORMAL
2025-07-24 18:49:11.495,333.77,0.06000000,331.18,1.66,0.06,0.00,1,NORMAL
2025-07-24 18:49:11.677,331.13,0.06000000,331.23,1.64,0.06,0.00,1,NORMAL
2025-07-24 18:49:11.861,329.60,0.06000000,331.03,1.57,0.06,0.00,1,NORMAL
2025-07-24 18:49:12.043,329.68,0.06000000,330.92,1.58,0.06,0.00,1,NORMAL
2025-07-24 18:49:12.227,329.89,0.06000000,330.77,1.52,0.06,0.00,1,NORMAL
2025-07-24 18:49:12.404,331.81,0.06000000,330.74,1.50,0.06,0.00,1,NORMAL
2025-07-24 18:49:12.588,331.77,0.06000000,330.81,1.51,0.06,0.00,1,NORMAL
2025-07-24 18:49:12.767,332.79,0.06000000,330.88,1.57,0.06,0.00,1,NORMAL
2025-07-24 18:49:12.955,328.25,0.06000000,330.72,1.67,0.06,0.00,1,NORMAL
2025-07-24 18:49:13.136,332.97,0.06000000,330.80,1.74,0.06,0.00,1,NORMAL
