Timestamp,Tegangan_V,Arus_A,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-07-24 19:34:05.967,331.79,0.06000000,331.79,0.00,0.06,0.00,1,NORMAL
2025-07-24 19:34:06.140,330.81,0.06000000,331.30,0.69,0.06,0.00,1,NORMAL
2025-07-24 19:34:06.331,328.74,0.06000000,330.45,1.56,0.06,0.00,1,NORMAL
2025-07-24 19:34:06.506,330.42,0.06000000,330.44,1.27,0.06,0.00,1,NORMAL
2025-07-24 19:34:06.683,331.36,0.06000000,330.62,1.18,0.06,0.00,1,NORMAL
2025-07-24 19:34:06.860,331.19,0.06000000,330.72,1.08,0.06,0.00,1,NORMAL
2025-07-24 19:34:07.049,331.61,0.06000000,330.84,1.04,0.06,0.00,1,NORMAL
2025-07-24 19:34:07.233,331.82,0.06000000,330.97,1.02,0.06,0.00,1,NORMAL 
2025-07-24 19:34:07.413,330.49,0.06000000,330.91,0.97,0.06,0.00,1,NORMAL
2025-07-24 19:34:07.589,328.13,0.06000000,330.63,1.27,0.06,0.00,1,NORMAL
2025-07-24 19:34:07.771,329.21,0.06000000,330.50,1.28,0.06,0.00,1,NORMAL
2025-07-24 19:34:07.956,328.32,0.06000000,330.32,1.37,0.06,0.00,1,NORMAL
2025-07-24 19:34:08.128,331.32,0.06000000,330.40,1.34,0.06,0.00,1,NORMAL
2025-07-24 19:34:08.305,332.77,0.06000000,330.57,1.44,0.06,0.00,1,NORMAL
2025-07-24 19:34:08.482,330.92,0.06000000,330.59,1.39,0.06,0.00,1,NORMAL
2025-07-24 19:34:08.666,329.42,0.06000000,330.52,1.37,0.06,0.00,1,NORMAL
2025-07-24 19:34:08.844,330.51,0.06000000,330.52,1.33,0.06,0.00,1,NORMAL
2025-07-24 19:34:09.035,331.97,0.06000000,330.60,1.33,0.06,0.00,1,NORMAL
2025-07-24 19:34:09.207,331.20,0.06000000,330.63,1.30,0.06,0.00,1,NORMAL
2025-07-24 19:34:09.391,332.73,0.06000000,330.74,1.35,0.06,0.00,1,NORMAL
2025-07-24 19:34:09.574,331.50,0.06000000,330.72,1.34,0.06,0.00,1,NORMAL
2025-07-24 19:34:09.754,333.52,0.06000000,330.86,1.48,0.06,0.00,1,NORMAL
2025-07-24 19:34:09.932,328.17,0.06000000,330.83,1.53,0.06,0.00,1,NORMAL
2025-07-24 19:34:10.107,330.49,0.06000000,330.83,1.53,0.06,0.00,1,NORMAL
2025-07-24 19:34:10.302,333.13,0.06000000,330.92,1.61,0.06,0.00,1,NORMAL
2025-07-24 19:34:10.481,333.86,0.06000000,331.05,1.74,0.06,0.00,1,NORMAL
2025-07-24 19:34:10.661,329.31,0.06000000,330.94,1.77,0.06,0.00,1,NORMAL
2025-07-24 19:34:10.850,330.88,0.06000000,330.89,1.76,0.06,0.00,1,NORMAL
2025-07-24 19:34:11.024,333.80,0.06000000,331.06,1.88,0.06,0.00,1,NORMAL
2025-07-24 19:34:11.202,329.43,0.06000000,331.12,1.79,0.06,0.00,1,NORMAL
2025-07-24 19:34:11.371,330.30,0.06000000,331.18,1.74,0.06,0.00,1,NORMAL
2025-07-24 19:34:11.541,329.93,0.06000000,331.26,1.64,0.06,0.00,1,NORMAL
2025-07-24 19:34:11.724,333.51,0.06000000,331.37,1.72,0.06,0.00,1,NORMAL
2025-07-24 19:34:11.914,333.17,0.06000000,331.39,1.73,0.06,0.00,1,NORMAL
2025-07-24 19:34:12.094,332.92,0.06000000,331.49,1.76,0.06,0.00,1,NORMAL
2025-07-24 19:34:12.279,331.12,0.06000000,331.57,1.70,0.06,0.00,1,NORMAL
2025-07-24 19:34:12.458,328.40,0.06000000,331.47,1.83,0.06,0.00,1,NORMAL
2025-07-24 19:34:12.640,329.81,0.06000000,331.36,1.86,0.06,0.00,1,NORMAL
2025-07-24 19:34:12.815,328.70,0.06000000,331.23,1.95,0.06,0.00,1,NORMAL
2025-07-24 19:34:12.996,329.73,0.06000000,331.08,1.95,0.06,0.00,1,NORMAL
2025-07-24 19:34:13.183,331.56,0.06000000,331.09,1.95,0.06,0.00,1,NORMAL
2025-07-24 19:34:13.365,333.96,0.06000000,331.11,1.98,0.06,0.00,1,NORMAL
2025-07-24 19:34:13.543,330.01,0.06000000,331.20,1.88,0.06,0.00,1,NORMAL
2025-07-24 19:34:13.723,329.94,0.06000000,331.17,1.89,0.06,0.00,1,NORMAL
2025-07-24 19:34:13.894,329.26,0.06000000,330.98,1.88,0.06,0.00,1,NORMAL
2025-07-24 19:34:14.079,329.39,0.06000000,330.76,1.78,0.06,0.00,1,NORMAL
2025-07-24 19:34:14.257,329.65,0.06000000,330.77,1.77,0.06,0.00,1,NORMAL
2025-07-24 19:34:14.443,328.44,0.06000000,330.65,1.84,0.06,0.00,1,NORMAL
2025-07-24 19:34:14.616,332.75,0.06000000,330.60,1.76,0.06,0.00,1,NORMAL
2025-07-24 19:34:14.783,330.60,0.06000000,330.66,1.74,0.06,0.00,1,NORMAL
2025-07-24 19:34:14.969,333.51,0.06000000,330.82,1.85,0.06,0.00,1,NORMAL
2025-07-24 19:34:15.143,331.60,0.06000000,330.90,1.85,0.06,0.00,1,NORMAL
2025-07-24 19:34:15.327,331.85,0.06000000,330.82,1.76,0.06,0.00,1,NORMAL
2025-07-24 19:34:15.519,333.14,0.06000000,330.82,1.75,0.06,0.00,1,NORMAL
2025-07-24 19:34:15.692,333.73,0.06000000,330.86,1.81,0.06,0.00,1,NORMAL
2025-07-24 19:34:15.882,328.43,0.06000000,330.72,1.89,0.06,0.00,1,NORMAL
2025-07-24 19:34:16.053,332.66,0.06000000,330.94,1.86,0.06,0.00,1,NORMAL
2025-07-24 19:34:16.238,331.17,0.06000000,331.00,1.84,0.06,0.00,1,NORMAL
2025-07-24 19:34:16.411,331.13,0.06000000,331.13,1.76,0.06,0.00,1,NORMAL
2025-07-24 19:34:16.584,333.56,0.06000000,331.32,1.80,0.06,0.00,1,NORMAL
2025-07-24 19:34:16.766,328.31,0.06000000,331.15,1.92,0.06,0.00,1,NORMAL
2025-07-24 19:34:16.945,330.31,0.06000000,330.97,1.81,0.06,0.00,1,NORMAL
2025-07-24 19:34:17.119,307.67,0.00000000,329.85,5.52,0.06,0.01,2,ARC FLASH ⚠
2025-07-24 19:34:17.298,229.36,0.05000000,324.83,23.14,0.06,0.01,2,ARC FLASH ⚠
2025-07-24 19:34:17.471,288.01,0.00000000,322.76,24.52,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:17.652,0.00,0.03000000,306.29,76.13,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:17.835,170.02,0.00000000,298.31,81.72,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:18.020,0.00,0.04000000,281.89,105.02,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:18.196,299.73,0.05000000,280.24,104.44,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:18.377,213.41,0.05000000,274.38,104.75,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:18.562,162.90,0.05000000,265.85,106.61,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:18.736,0.00,0.05000000,249.27,120.70,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:18.910,299.64,0.05000000,247.66,119.76,0.05,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:19.085,302.51,0.05000000,246.13,118.80,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:19.268,293.81,0.06000000,244.13,117.58,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:19.459,276.12,0.05000000,241.52,116.18,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:19.642,309.04,0.05000000,240.33,115.32,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:19.815,309.55,0.00000000,239.25,114.52,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:19.988,279.81,0.04000000,236.69,112.92,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:20.173,287.42,0.00000000,234.38,111.29,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:20.352,147.04,0.06000000,225.32,110.62,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:20.541,194.94,0.06000000,218.55,107.97,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:20.724,245.26,0.04000000,215.43,106.14,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:20.901,274.73,0.02000000,217.70,106.94,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:21.087,0.00,0.05000000,203.30,115.98,0.04,0.02,2,ARC FLASH ⚠
2025-07-24 19:34:21.273,295.37,0.00000000,218.07,107.21,0.04,0.02,2,ARC FLASH ⚠
