Timestamp,Tegangan_V,Arus_A,Daya,Energy,Mean_V,Std_Dev_V,Mean_I,Std_Dev_I,Label_Numerik,Hasil_Prediksi
2025-08-08 17:22:04.341,329.01,0.06000000,19.7,18,328.95,0.10,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.346,329.01,0.06000000,19.7,18,328.96,0.10,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.353,328.80,0.06000000,19.7,18,328.95,0.11,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.358,328.80,0.06000000,19.7,18,328.92,0.11,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.365,328.80,0.06000000,19.7,18,328.90,0.11,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.371,328.89,0.06000000,19.7,18,328.88,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.378,328.89,0.06000000,19.7,18,328.89,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.384,328.89,0.06000000,19.7,18,328.89,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.392,328.78,0.06000000,19.7,18,328.89,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.398,328.78,0.06000000,19.7,18,328.86,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.405,328.78,0.06000000,19.7,18,328.84,0.08,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.563,329.30,0.06000000,19.7,18,328.87,0.16,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.747,329.30,0.06000000,19.7,18,328.92,0.21,0.06,0.00,1,NORMAL
2025-08-08 17:22:04.932,329.30,0.06000000,19.7,18,328.97,0.23,0.06,0.00,1,NORMAL
2025-08-08 17:22:05.122,328.61,0.06000000,19.7,18,328.95,0.25,0.06,0.00,1,NORMAL
2025-08-08 17:22:05.310,328.61,0.06000000,19.7,18,328.92,0.28,0.06,0.00,1,NORMAL
2025-08-08 17:22:05.495,328.61,0.06000000,19.7,18,328.90,0.29,0.06,0.00,1,NORMAL
2025-08-08 17:22:05.684,328.88,0.06000000,19.7,18,328.89,0.29,0.06,0.00,1,NORMAL
2025-08-08 17:22:05.869,328.88,0.06000000,19.7,18,328.90,0.29,0.06,0.00,1,NORMAL
2025-08-08 17:22:06.053,328.88,0.06000000,19.7,18,328.91,0.29,0.06,0.00,1,NORMAL
2025-08-08 17:22:06.236,328.63,0.06000000,19.7,18,328.90,0.30,0.06,0.00,1,NORMAL
2025-08-08 17:22:06.437,328.63,0.06000000,19.7,18,328.83,0.27,0.06,0.00,1,NORMAL
2025-08-08 17:22:06.623,328.63,0.06000000,19.7,18,328.77,0.22,0.06,0.00,1,NORMAL
2025-08-08 17:22:06.808,328.67,0.06000000,19.7,18,328.70,0.12,0.06,0.00,1,NORMAL
2025-08-08 17:22:06.992,328.67,0.06000000,19.7,18,328.71,0.12,0.06,0.00,1,NORMAL
2025-08-08 17:22:07.175,328.67,0.06000000,19.7,18,328.71,0.12,0.06,0.00,1,NORMAL
2025-08-08 17:22:07.361,328.58,0.06000000,19.7,18,328.71,0.12,0.06,0.00,1,NORMAL
2025-08-08 17:22:07.545,328.58,0.06000000,19.7,18,328.68,0.11,0.06,0.00,1,NORMAL
2025-08-08 17:22:07.729,328.58,0.06000000,19.7,18,328.65,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:22:07.913,328.95,0.06000000,19.7,18,328.66,0.11,0.06,0.00,1,NORMAL
2025-08-08 17:22:08.102,328.95,0.06000000,19.7,18,328.69,0.14,0.06,0.00,1,NORMAL
2025-08-08 17:22:08.288,328.95,0.06000000,19.7,18,328.72,0.16,0.06,0.00,1,NORMAL
2025-08-08 17:22:08.472,328.72,0.06000000,19.7,18,328.73,0.16,0.06,0.00,1,NORMAL
2025-08-08 17:22:08.654,328.72,0.06000000,19.7,18,328.74,0.16,0.06,0.00,1,NORMAL
2025-08-08 17:22:08.857,328.72,0.06000000,19.7,18,328.74,0.15,0.06,0.00,1,NORMAL
2025-08-08 17:22:09.041,329.03,0.06000000,19.7,18,328.78,0.18,0.06,0.00,1,NORMAL
2025-08-08 17:22:09.225,329.03,0.06000000,19.7,18,328.82,0.18,0.06,0.00,1,NORMAL
2025-08-08 17:22:09.410,329.03,0.06000000,19.7,18,328.87,0.17,0.06,0.00,1,NORMAL
2025-08-08 17:22:09.594,329.28,0.06000000,19.7,18,328.94,0.18,0.06,0.00,1,NORMAL
2025-08-08 17:22:09.783,329.28,0.06000000,19.7,18,328.97,0.21,0.06,0.00,1,NORMAL
2025-08-08 17:22:09.967,329.28,0.06000000,19.7,18,329.00,0.23,0.06,0.00,1,NORMAL
2025-08-08 17:22:10.152,329.41,0.06000000,19.7,18,329.05,0.26,0.06,0.00,1,NORMAL
2025-08-08 17:22:10.335,329.41,0.06000000,19.7,18,329.12,0.26,0.06,0.00,1,NORMAL
2025-08-08 17:22:10.524,329.41,0.06000000,19.7,18,329.19,0.23,0.06,0.00,1,NORMAL
2025-08-08 17:22:10.709,328.84,0.06000000,19.7,18,329.20,0.20,0.06,0.00,1,NORMAL
2025-08-08 17:22:10.893,328.84,0.06000000,19.7,18,329.18,0.23,0.06,0.00,1,NORMAL
2025-08-08 17:22:11.077,328.84,0.06000000,19.7,18,329.16,0.25,0.06,0.00,1,NORMAL
2025-08-08 17:22:11.279,328.93,0.06000000,19.7,18,329.15,0.26,0.06,0.00,1,NORMAL
2025-08-08 17:22:11.463,328.93,0.06000000,19.7,18,329.12,0.26,0.06,0.00,1,NORMAL
2025-08-08 17:22:11.647,328.93,0.06000000,19.7,18,329.08,0.26,0.06,0.00,1,NORMAL
2025-08-08 17:22:11.837,329.86,0.06000000,19.7,18,329.14,0.36,0.06,0.00,1,NORMAL
2025-08-08 17:22:12.025,329.86,0.06000000,19.7,18,329.18,0.42,0.06,0.00,1,NORMAL
2025-08-08 17:22:12.214,330.12,0.06000000,19.8,18,329.26,0.51,0.06,0.00,1,NORMAL
2025-08-08 17:22:12.399,330.12,0.06000000,19.8,18,329.33,0.58,0.06,0.00,1,NORMAL
2025-08-08 17:22:12.601,330.12,0.06000000,19.8,18,329.45,0.60,0.06,0.00,1,NORMAL
2025-08-08 17:22:12.785,330.11,0.06000000,19.8,18,329.58,0.59,0.06,0.00,1,NORMAL
2025-08-08 17:22:12.969,330.11,0.06000000,19.8,18,329.71,0.55,0.06,0.00,1,NORMAL
2025-08-08 17:22:13.158,330.11,0.06000000,19.8,18,329.83,0.48,0.06,0.00,1,NORMAL
2025-08-08 17:22:13.342,330.01,0.06000000,19.8,18,329.93,0.37,0.06,0.00,1,NORMAL
2025-08-08 17:22:13.528,330.01,0.06000000,19.8,18,330.04,0.11,0.06,0.00,1,NORMAL
2025-08-08 17:22:13.712,330.01,0.06000000,19.8,18,330.06,0.09,0.06,0.00,1,NORMAL
2025-08-08 17:22:13.895,330.02,0.06000000,19.8,18,330.07,0.05,0.06,0.00,1,NORMAL
2025-08-08 17:22:14.079,330.02,0.06000000,19.8,18,330.06,0.05,0.06,0.00,1,NORMAL
2025-08-08 17:22:14.269,330.02,0.06000000,19.8,18,330.05,0.05,0.06,0.00,1,NORMAL
2025-08-08 17:22:14.452,329.88,0.06000000,19.7,18,330.03,0.07,0.06,0.00,1,NORMAL
2025-08-08 17:22:14.637,329.88,0.06000000,19.7,18,330.01,0.08,0.06,0.00,1,NORMAL
2025-08-08 17:22:14.825,329.88,0.06000000,19.7,18,329.98,0.08,0.06,0.00,1,NORMAL
2025-08-08 17:22:15.027,329.93,0.06000000,19.7,18,329.97,0.07,0.06,0.00,1,NORMAL
2025-08-08 17:22:15.211,329.93,0.06000000,19.7,18,329.96,0.06,0.06,0.00,1,NORMAL
